RESDATE,QBFDEP,BIDCITY,BIDSTATE,CLOSCD,BSTATUS,PSTALP,COMMENTS,CITYST,COSTMOSTRECENTASOF,RESTYPE,URL,PTRDATE,COST,QBFASSET,UNINSDEP,ID,TERMI,FAILYR,CHCLASS,FUND,BANKNO,BIDNAME,FIN,FAILDATE,SAVR,RESTYPE1,CHCLASS1,NAME,FSL_PROG,CITY,CERT,BRDATE
7/14/1986,1301346.0,OKLAHOMA CITY,OK,PANNN,I,OK,,"OKLAHOMA CITY, OK",29FEB2024,FAILURE,na,,220721.0,1754157.0,,254,T,1986,N,1,,FIRST INTRST BK OK CTY N,2574,7/14/1986,FDIC,PA,N,THE FIRST NAT BK & TR CO. OF OKLAHOMA,,OKLAHOMA CITY,4164.0,
7/14/1986,85678.0,WOODLAND HILLS,CA,,,CA,,"SAN FRANCISCO, CA",29FEB2024,ASSISTANCE,na,,8547.0,76393.0,,255,,1986,SL,3,,EMPIRE AMERICA-CALIFORNIA F,1689,7/14/1986,FSLIC,A/A,SL,ATLAS S&LA,,SAN FRANCISCO,32103.0,
7/11/1986,16791.0,RUSH CITY,MN,PASAN,I,MN,,"CLARISSA, MN",29FEB2024,FAILURE,na,,7287.0,17918.0,,253,T,1986,NM,1,,FIRST STB OF RUSH CITY,2573,7/11/1986,FDIC,PA,NM,FARMERS STATE BANK OF CLARISSA,,CLARISSA,9730.0,
7/9/1986,645718.0,MIAMI,FL,,,OH,,"LANCASTER, OH",29FEB2024,ASSISTANCE,na,,152257.0,691489.0,,252,,1986,SB,3,,CITIZENS FS&LA,1687,7/9/1986,FSLIC,A/A,SB,EQUITABLE FSB,,LANCASTER,28681.0,
7/2/1986,31725.0,,,PONNA,I,TX,,"AUSTIN, TX",29FEB2024,FAILURE,na,,14529.0,33378.0,,251,T,1986,N,1,,,5713,7/2/1986,FDIC,PO,N,NATIONAL BANK OF TEXAS,,AUSTIN,21676.0,
6/27/1986,42878.0,POCAHONTAS,IA,PASAN,I,IA,,"POCAHONTAS, IA",29FEB2024,FAILURE,na,,9936.0,47880.0,,245,T,1986,NM,1,,CITIZENS STATE BANK,2571,6/27/1986,FDIC,PA,NM,COMMERCIAL STATE BANK,,POCAHONTAS,257.0,
6/27/1986,8968.0,ROCHESTER,TX,PASAN,I,TX,,"ROCHESTER, TX",29FEB2024,FAILURE,na,,3135.0,9157.0,,246,T,1986,NM,1,,HOME STATE BANK,2570,6/27/1986,FDIC,PA,NM,THE HOME STATE BANK,,ROCHESTER,15896.0,
6/27/1986,12330.0,NAPA,CA,PASNN,I,CA,,"LOS ALAMITOS, CA",29FEB2024,FAILURE,na,,5352.0,13966.0,,248,T,1986,NM,1,,CAPITOL THRIFT&LOAN ASSN,2572,6/27/1986,FDIC,PA,NM,ORANGE COAST THRIFT & LOAN ASSOCIATION,,LOS ALAMITOS,26439.0,
6/27/1986,168623.0,SAN FRANCISCO,CA,,,OH,,"LORAIN, OH",29FEB2024,ASSISTANCE,na,,138.0,156119.0,,249,,1986,SL,3,,FIRST NATIONWIDE SVG FS&LA,1688,6/27/1986,FSLIC,A/A,SL,CITIZENS HOME SAVINGS COMPANY,,LORAIN,28149.0,
6/27/1986,401807.0,SAN FRANCISCO,CA,,,OH,,"EUCLID, OH",29FEB2024,ASSISTANCE,na,,176.0,381665.0,,250,,1986,SL,3,,FIRST NATIONWIDE SVG FS&LA,1688,6/27/1986,FSLIC,A/A,SL,THE STATE S&L CO.,,EUCLID,28491.0,
6/26/1986,4998.0,UNION,KY,DPSAN,I,KY,,"UNION, KY",29FEB2024,FAILURE,na,,1256.0,5766.0,,243,T,1986,NM,1,,CENTRAL TRUST CO,6708,6/26/1986,FDIC,IDT,NM,UNION DEPOSIT BANK,,UNION,8765.0,
6/26/1986,10188.0,LOUISVILLE,KY,PANNN,I,KY,,"LOUISVILLE, KY",29FEB2024,FAILURE,na,,405.0,10088.0,,244,T,1986,N,1,,RIVER CITY BANK INC,2569,6/26/1986,FDIC,PA,N,CONTINENTAL NATIONAL BANK OF KENTUCKY,,LOUISVILLE,22275.0,
6/20/1986,36175.0,ALMA,WI,DPSNN,I,WI,,"ALMA, WI",29FEB2024,FAILURE,na,,3258.0,40024.0,,242,T,1986,NM,1,,BANK OF ALMA,6707,6/20/1986,FDIC,IDT,NM,THE AMERICAN BANK,,ALMA,13050.0,
6/19/1986,46636.0,,,PONNN,I,KS,,"CHANUTE, KS",29FEB2024,FAILURE,na,,9549.0,45414.0,,240,T,1986,N,1,,,5706,6/19/1986,FDIC,PO,N,THE FIRST NATIONAL BANK OF CHANUTE,,CHANUTE,4637.0,
6/19/1986,75196.0,BORGER,TX,PANAN,I,TX,,"BORGER, TX",29FEB2024,FAILURE,na,,29463.0,80113.0,,241,T,1986,N,1,,FIRST NB OF BORGER,2568,6/19/1986,FDIC,PA,N,FIRST NATIONAL BANK OF BORGER,,BORGER,16683.0,
6/13/1986,201871.0,SHREVEPORT,LA,PASNN,I,LA,,"BOSSIER CITY, LA",29FEB2024,FAILURE,na,,86182.0,215830.0,,238,T,1986,NM,1,,FIRST NB OF SHREVEPORT,2566,6/13/1986,FDIC,PA,NM,BOSSIER BANK & TRUST COMPANY,,BOSSIER CITY,8142.0,
6/13/1986,74262.0,NATCHITOCHES,LA,PASNN,I,LA,,"SHREVEPORT, LA",29FEB2024,FAILURE,na,,27805.0,75430.0,,239,T,1986,NM,1,,PEOPLES B&T NATCHITOCHES,2567,6/13/1986,FDIC,PA,NM,THE BANK OF COMMERCE,,SHREVEPORT,21889.0,
6/12/1986,34624.0,,,PONNA,I,TX,,"HOUSTON, TX",29FEB2024,FAILURE,na,,12647.0,35455.0,,237,T,1986,N,1,,,5702,6/12/1986,FDIC,PO,N,"PETROBANK, N.A.",,HOUSTON,24296.0,
6/6/1986,5619.0,,,POBNN,I,WY,,"GLENROCK, WY",29FEB2024,FAILURE,na,,2314.0,5993.0,,233,T,1986,SM,1,,,6701,6/6/1986,FDIC,PO,SM,SECURITY BANK OF GLENROCK,,GLENROCK,23807.0,
6/6/1986,15468.0,NEWARK,NJ,,,VA,,"BLACKSBURG, VA",29FEB2024,ASSISTANCE,na,,3259.0,14512.0,,234,,1986,SL,3,,CARTERET S&LA FA,1686,6/6/1986,FSLIC,A/A,SL,FIRST OF MONTGOMERY COUNTY,,BLACKSBURG,28240.0,
6/6/1986,114335.0,NEWARK,NJ,,,VA,,"WYTHEVILLE, VA",29FEB2024,ASSISTANCE,na,,18928.0,125326.0,,235,,1986,SL,3,,CARTERET S&LA FA,1686,6/6/1986,FSLIC,A/A,SL,MOUNTAIN SECURITY SB,,WYTHEVILLE,31727.0,
6/5/1986,10691.0,,,POSAN,I,KS,,"MCCRACKEN, KS",29FEB2024,FAILURE,na,,6008.0,11396.0,,232,T,1986,NM,1,,,6700,6/5/1986,FDIC,PO,NM,THE CITIZENS ST BANK OF MCCRACKEN,,MCCRACKEN,18093.0,
5/31/1986,37882.0,,,,I,CA,,"CARLSBAD, CA",29FEB2024,FAILURE,na,,36562.0,17343.0,,231,T,1986,SL,3,,,7531,5/31/1986,FSLIC,IDT,SL,SEAPOINTE S&LA,,CARLSBAD,32314.0,
5/30/1986,39228.0,COLUMBIA FALLS,MT,PASNN,I,MT,,"COLUMBIA FALLS, MT",29FEB2024,FAILURE,na,,18393.0,41470.0,,229,T,1986,NM,1,,FIRST CITIZENS BANK NA,2565,5/30/1986,FDIC,PA,NM,BANK OF COLUMBIA FALLS,,COLUMBIA FALLS,8315.0,
5/30/1986,30021.0,SAN JUAN,PR,PAFNN,I,PR,,"MAYAGUEZ, PR",29FEB2024,FAILURE,na,,6985.0,33961.0,,230,T,1986,SB,1,,BANCO POPULAR DE PUERTO,2564,5/30/1986,FDIC,PA,SB,"BANCO DE AHORRO, F.S.B.",,MAYAGUEZ,22456.0,
5/29/1986,75727.0,OKLAHOMA CITY,OK,DPNNN,I,OK,,"NORMAN, OK",29FEB2024,FAILURE,na,,28732.0,73170.0,,227,T,1986,N,1,,LIBERTY NB&T CO OF OK CI,5697,5/29/1986,FDIC,IDT,N,THE FIRST NATIONAL BK & TR CO. OF NORMAN,,NORMAN,4157.0,
5/29/1986,7165.0,SWEA CITY,IA,PANAN,I,IA,,"LONE ROCK, IA",29FEB2024,FAILURE,na,,2200.0,7462.0,,228,T,1986,N,1,,SWEA CITY STATE BANK,2563,5/29/1986,FDIC,PA,N,"THE LONE ROCK BANK, N.A.",,LONE ROCK,25297.0,
5/28/1986,11237.0,HASTINGS,NE,PASAN,I,NE,,"ROSELAND, NE",29FEB2024,FAILURE,na,,662.0,12020.0,,226,T,1986,NM,1,,HASTINGS STATE BANK,2562,5/28/1986,FDIC,PA,NM,ROSELAND STATE BANK,,ROSELAND,14034.0,
5/23/1986,136979.0,EDINBURG,TX,PASAN,I,TX,,"EDINBURG, TX",29FEB2024,FAILURE,na,,21671.0,137947.0,,221,T,1986,NM,1,,NBC BANK-EDINBURG,2561,5/23/1986,FDIC,PA,NM,FIRST STATE BANK & TRUST COMPANY,,EDINBURG,16382.0,
5/23/1986,103092.0,,,POSNN,I,FL,,"SOUTH MIAMI, FL",29FEB2024,FAILURE,na,,58532.0,109404.0,,222,T,1986,NM,1,,,6694,5/23/1986,FDIC,PO,NM,SUNSHINE STATE BANK,,SOUTH MIAMI,20857.0,
5/23/1986,20210.0,ENGLEWOOD,CO,PASNN,I,CO,,"ENGLEWOOD, CO",29FEB2024,FAILURE,na,,2050.0,20357.0,,223,T,1986,NM,1,,FIRST INTRST BK CENTENNI,2560,5/23/1986,FDIC,PA,NM,CENTENNIAL STATE BANK OF COLORADO,,ENGLEWOOD,20912.0,
8/29/1986,78422.0,,,,I,CA,,"IRVINE, CA",29FEB2024,FAILURE,na,,36074.0,84370.0,,220,T,1986,SL,3,,,7542,5/22/1986,FSLIC,PO,SL,CONSOLIDATED SAVINGS BANK,MCP-B,IRVINE,32199.0,86-05-22
5/15/1986,22073.0,SAINT FRANCIS,KS,PASAN,I,KS,,"ST. FRANCIS, KS",29FEB2024,FAILURE,na,,8430.0,24189.0,,218,T,1986,NM,1,,ST FRANCIS STATE B&T CO,2559,5/15/1986,FDIC,PA,NM,THE CITIZENS STATE BANK OF ST. FRANCIS,,ST. FRANCIS,14767.0,
5/15/1986,13112.0,LA HABRA,CA,DPNNA,I,CA,,"LAGUNA HILLS, CA",29FEB2024,FAILURE,na,,3937.0,13454.0,,219,T,1986,N,1,,LANDMARK BANK,5691,5/15/1986,FDIC,IDT,N,SADDLEBACK NATIONAL BANK,,LAGUNA HILLS,24645.0,
5/9/1986,51885.0,BOISE,ID,PASAN,I,ID,,"MALAD CITY, ID",29FEB2024,FAILURE,na,,17244.0,55867.0,,216,T,1986,NM,1,,IDAHO FIRST NATIONAL BAN,2558,5/9/1986,FDIC,PA,NM,FIRST BANK & TRUST OF IDAHO,,MALAD CITY,2864.0,
5/9/1986,16081.0,SCOTTSBORO,AL,PASNN,I,AL,,"RAINSVILLE, AL",29FEB2024,FAILURE,na,,566.0,17489.0,,217,T,1986,NM,1,,JACOBS BANK,2557,5/9/1986,FDIC,PA,NM,RAINSVILLE BANK,,RAINSVILLE,19216.0,
5/8/1986,154279.0,TULSA,OK,PASNN,I,OK,,"TULSA, OK",29FEB2024,FAILURE,na,,52895.0,182653.0,,215,T,1986,NM,1,,FIRST NB&T CO OF TULSA,2556,5/8/1986,FDIC,PA,NM,BANK OF COMMERCE & TRUST COMPANY,,TULSA,4215.0,
5/1/1986,6714.0,,,PONNA,I,OK,,"CARTER, OK",29FEB2024,FAILURE,na,,1508.0,7344.0,,211,T,1986,N,1,,,5686,5/1/1986,FDIC,PO,N,THE FIRST NATIONAL BANK OF CARTER,,CARTER,4055.0,
5/1/1986,18365.0,BEDFORD,IA,PANAN,I,IA,,"BEDFORD, IA",29FEB2024,FAILURE,na,,4648.0,19323.0,,212,T,1986,N,1,,AMERICAN NATIONAL BANK,2555,5/1/1986,FDIC,PA,N,THE BEDFORD NATIONAL BANK,,BEDFORD,4426.0,
5/1/1986,6472.0,VALLEY FALLS,KS,PASAN,I,KS,,"NORTONVILLE, KS",29FEB2024,FAILURE,na,,2473.0,7249.0,,214,T,1986,NM,1,,KENDALL STATE BANK,2554,5/1/1986,FDIC,PA,NM,BANK OF NORTONVILLE,,NORTONVILLE,4742.0,
4/30/1986,60092.0,ALTON,IL,,,MO,,"ST. LOUIS, MO",29FEB2024,ASSISTANCE,na,,1.0,57463.0,,210,,1986,SL,3,,GERMANIA FA,1684,4/30/1986,FSLIC,A/A,SL,WASHINGTON FIRST FS&LA,,ST. LOUIS,28563.0,
4/24/1986,15062.0,BANDERA,TX,PANNN,I,TX,,"BANDERA, TX",29FEB2024,FAILURE,na,,2459.0,15541.0,,208,T,1986,N,1,,BANDERA BANK,2553,4/24/1986,FDIC,PA,N,THE FIRST NATIONAL BANK OF BANDERA,,BANDERA,3088.0,
4/24/1986,37809.0,IRVING,TX,PANNN,I,TX,,"IRVING, TX",29FEB2024,FAILURE,na,,5247.0,38462.0,,209,T,1986,N,1,,CITY NATIONAL BANK OF IR,2552,4/24/1986,FDIC,PA,N,FIRST NATIONAL BANK OF IRVING,,IRVING,18534.0,
4/22/1986,30436.0,HARROGATE,TN,DPSNN,I,TN,,"MAYNARDVILLE, TN",29FEB2024,FAILURE,na,,3473.0,32902.0,,207,T,1986,NM,1,,COMMERCIAL BK CLAIBORNE,6681,4/22/1986,FDIC,IDT,NM,UNION COUNTY BANK,,MAYNARDVILLE,16943.0,
4/18/1986,72235.0,JACKSONVILLE,FL,PASNN,I,FL,,"ORLANDO, FL",29FEB2024,FAILURE,na,,14758.0,78891.0,,206,T,1986,NM,1,,AMERICAN NB OF FLORIDA,2551,4/18/1986,FDIC,PA,NM,FLORIDA CENTER BANK,,ORLANDO,21531.0,
4/16/1986,8883.0,TALMAGE,KS,,,KS,,"TALMAGE, KS",29FEB2024,ASSISTANCE,na,,1530.0,9258.0,,204,,1986,NM,1,,THE TALMAGE STATE BANK,1927,4/16/1986,FDIC,A/A,NM,THE TALMAGE STATE BANK,,TALMAGE,13925.0,
4/10/1987,180733.0,,,,I,UT,,"PARK CITY, UT",29FEB2024,FAILURE,na,,46076.0,210684.0,,205,T,1986,SL,3,,,7555,4/16/1986,FSLIC,PO,SL,SUMMIT S&LA,MCP-B,PARK CITY,31989.0,86-04-16
2/3/1989,73477.0,CHICAGO,IL,,,IL,,"BENTON, IL",29FEB2024,ASSISTANCE,na,,25478.0,80596.0,,200,,1986,SL,3,,FIRST COOK BANK FOR SAVINGS,1792,4/14/1986,FSLIC,A/A,SL,FIRST AMERICAN S&LA,MCP-B,BENTON,31550.0,86-04-14
12/31/1988,295030.0,WALNUT CREEK,CA,,,CA,,"SAN RAFAEL, CA",29FEB2024,ASSISTANCE,na,,117355.0,271460.0,,201,,1986,SL,3,,"COLUMBUS SAVINGS, A FS&LA",1783,4/14/1986,FSLIC,A/A,SL,COLUMBUS S&LA,MCP-B,SAN RAFAEL,31943.0,86-04-14
,166948.0,,,,,CA,FSLIC-RTC Duplicate Failures,"SAN FRANCISCO, CA",29FEB2024,FAILURE,na,,,155852.0,,203,,1986,SL,3,,,0,4/14/1986,FSLIC,MGR,SL,GATEWAY SB,MCP-B/JT,SAN FRANCISCO,32059.0,86-04-14
4/11/1986,45728.0,LOS ANGELES,CA,PANNN,I,CA,,"LOS ANGELES, CA",29FEB2024,FAILURE,na,,10939.0,47721.0,,199,T,1986,N,1,,INDEPENDENCE BANK,2550,4/11/1986,FDIC,PA,N,CENTER NATIONAL BANK,,LOS ANGELES,23920.0,
4/10/1986,39806.0,DUBUQUE,IA,PANAN,I,IA,,"DYERSVILLE, IA",29FEB2024,FAILURE,na,,11234.0,43038.0,,196,T,1986,N,1,,AMERICAN TRUST&SAVINGS B,2548,4/10/1986,FDIC,PA,N,THE NATIONAL BANK,,DYERSVILLE,4452.0,
4/10/1986,10456.0,,,POSAN,I,MO,,"MERCER, MO",29FEB2024,FAILURE,na,,1987.0,10412.0,,197,T,1986,NM,1,,,6677,4/10/1986,FDIC,PO,NM,THE PEOPLES BANK OF MERCER,,MERCER,11451.0,
4/10/1986,31047.0,ALEXANDRIA,LA,PANNN,I,LA,,"RUSTON, LA",29FEB2024,FAILURE,na,,2287.0,31539.0,,198,T,1986,N,1,,SECURITY FIRST NATIONAL,2549,4/10/1986,FDIC,PA,N,THE FIRST NATIONAL BANK OF RUSTON,,RUSTON,14308.0,
9/9/1988,873609.0,HOUSTON,TX,,I,TX,,"HOUSTON, TX",29FEB2024,FAILURE,na,,1124399.0,1003281.0,,195,T,1986,SL,3,,HEIGHTS OF TEXAS FSB,7529,4/4/1986,FSLIC,ABT,SL,MAINLAND  S&LA,MCP-D/SWP,HOUSTON,30342.0,86-04-04
4/3/1986,8146.0,HAMMOND,IN,PANNN,I,IN,,"EAST CHICAGO, IN",29FEB2024,FAILURE,na,,1180.0,8387.0,,193,T,1986,N,1,,MERCANTILE NB OF INDIANA,2546,4/3/1986,FDIC,PA,N,INDUSTRIAL NATIONAL BANK OF EAST CHICAGO,,EAST CHICAGO,22774.0,
4/3/1986,26541.0,CARLSBAD,NM,PANNN,I,NM,,"CARLSBAD, NM",29FEB2024,FAILURE,na,,10919.0,30352.0,,194,T,1986,N,1,,UNITED NM BANK AT CARLSB,2547,4/3/1986,FDIC,PA,N,EDDY COUNTY NATIONAL BANK,,CARLSBAD,23190.0,
3/28/1986,17590.0,MOBERLY,MO,DPSAN,I,MO,,"HUNTSVILLE, MO",29FEB2024,FAILURE,na,,4718.0,16603.0,,189,T,1986,NM,1,,CITY B&T CO OF MOBERLY,6672,3/28/1986,FDIC,IDT,NM,FARMERS & MERCHANTS BANK OF HUNTSVILLE,,HUNTSVILLE,14389.0,
3/28/1986,24673.0,OGDEN,UT,PASNN,I,UT,,"OGDEN, UT",29FEB2024,FAILURE,na,,2764.0,27979.0,,190,T,1986,NM,1,,COMMERCIAL SECURITY BANK,2545,3/28/1986,FDIC,PA,NM,FAMILY BANK,,OGDEN,22432.0,
3/28/1986,489667.0,SAN FRANCISCO,CA,,,CA,,"SAN FRANCISCO, CA",29FEB2024,ASSISTANCE,na,,51973.0,590234.0,,192,,1986,SL,3,,UNITED SAVINGS BANK FSB,1681,3/28/1986,FSLIC,A/A,SL,"UNITED BANK, SSB",,SAN FRANCISCO,31702.0,
3/27/1986,6644.0,STOCKHOLM,SD,PASAN,I,SD,,"STOCKHOLM, SD",29FEB2024,FAILURE,na,,991.0,7154.0,,185,T,1986,NM,1,,COMMUNITY STB OF STOCKHO,2544,3/27/1986,FDIC,PA,NM,STOCKHOLM STATE BANK,,STOCKHOLM,9951.0,
3/27/1986,16307.0,MEMPHIS,TX,PASAN,I,TX,,"MEMPHIS, TX",29FEB2024,FAILURE,na,,4708.0,17008.0,,186,T,1986,NM,1,,MEMPHIS STATE BANK,2543,3/27/1986,FDIC,PA,NM,FIRST STATE BANK,,MEMPHIS,11911.0,
3/27/1986,5597.0,SILVER LAKE,KS,PASAN,I,KS,,"WHITE CLOUD, KS",29FEB2024,FAILURE,na,,1399.0,6083.0,,187,T,1986,NM,1,,SILVER LAKE BANK,2542,3/27/1986,FDIC,PA,NM,FIRST STATE BANK,,WHITE CLOUD,17616.0,
,550570.0,,,,,CA,FSLIC-RTC Duplicate Failures,"LOS ANGELES, CA",29FEB2024,FAILURE,na,,,583179.0,,188,,1986,SL,3,,,0,3/27/1986,FSLIC,MGR,SL,WESTWOOD S&LA,MCP-B/JTRGO,LOS ANGELES,31927.0,86-03-27
3/21/1986,13877.0,,,,,WA,,"LONGVIEW, WA",29FEB2024,FAILURE,na,,3428.0,22341.0,,184,,1986,SL,3,,,0,3/21/1986,FSLIC,IDT,SL,GUARANTY S&LA,,LONGVIEW,30966.0,
3/20/1986,11746.0,IOWA FALLS,IA,PASAN,I,IA,,"WILLIAMS, IA",29FEB2024,FAILURE,na,,359.0,12847.0,,181,T,1986,NM,1,,IOWA FALLS STATE BANK,2541,3/20/1986,FDIC,PA,NM,WILLIAMS SAVINGS BANK,,WILLIAMS,12667.0,
3/20/1986,41214.0,SAN DIEGO,CA,,,CA,,"REDDING, CA",29FEB2024,ASSISTANCE,na,,-223.0,39642.0,,182,,1986,SL,3,,GREAT AMERICAN FSB,0,3/20/1986,FSLIC,A/A,SL,FIRST FS&LA OF REDDING,,REDDING,31380.0,
3/20/1986,15545.0,SAN DIEGO,CA,,,CA,,"OXNARD, CA",29FEB2024,ASSISTANCE,na,,-185.0,34456.0,,183,,1986,SL,3,,GREAT AMERICAN FSB,0,3/20/1986,FSLIC,A/A,SL,HACIENDA FS&LA,,OXNARD,31632.0,
3/14/1986,16196.0,MANKATO,MN,DPSAN,I,MN,,"LAMBERTON, MN",29FEB2024,FAILURE,na,,3611.0,17139.0,,177,T,1986,NM,1,,AMERICAN BANK MANKATO,6667,3/14/1986,FDIC,IDT,NM,FARMERS & MERCHANTS ST BK OF LAMBERTON,,LAMBERTON,1405.0,
8/18/1988,601823.0,DALLAS,TX,,,TX,,"WICHITA FALLS, TX",29FEB2024,ASSISTANCE,na,,578793.0,664049.0,,178,,1986,SL,3,,AMERICAN FEDERAL FSB,1797,3/14/1986,FSLIC,A/A,SL,MERCURY S&LA OF TEXAS,MCP-B,WICHITA FALLS,31186.0,86-03-14
8/18/1988,279080.0,DALLAS,TX,,,TX,,"CAMERON, TX",29FEB2024,ASSISTANCE,na,,348177.0,306041.0,,179,,1986,SL,3,,AMERICAN FEDERAL FSB,1797,3/14/1986,FSLIC,A/A,SL,BEN MILAM S&LA,MCP-B,CAMERON,31590.0,86-03-14
3/7/1986,6209.0,,,POSAN,I,MO,,"WINIGAN, MO",29FEB2024,FAILURE,na,,1270.0,6534.0,,176,T,1986,NM,1,,,6666,3/7/1986,FDIC,PO,NM,THE CITIZENS BANK OF WINIGAN,,WINIGAN,9391.0,
3/6/1986,20228.0,OMAHA,NE,PANAN,I,NE,,"TEKAMAH, NE",29FEB2024,FAILURE,na,,2204.0,21166.0,,174,T,1986,N,1,,NEBRASKA NATIONAL BANK,2539,3/6/1986,FDIC,PA,N,THE FIRST NATIONAL BANK OF TEKAMAH,,TEKAMAH,5482.0,
3/6/1986,49606.0,PLAINVIEW,TX,PANAN,I,TX,,"PLAINVIEW, TX",29FEB2024,FAILURE,na,,1632.0,48357.0,,175,T,1986,N,1,,FIRST NB OF PLAINVIEW,2540,3/6/1986,FDIC,PA,N,THE CITY NATIONAL BANK OF PLAINVIEW,,PLAINVIEW,13920.0,
2/27/1986,13623.0,GORMAN,TX,PANNN,I,TX,,"GORMAN, TX",29FEB2024,FAILURE,na,,5669.0,14486.0,,173,T,1986,N,1,,CITIZENS STATE BANK,2537,2/27/1986,FDIC,PA,N,THE FIRST NATIONAL BANK OF GORMAN,,GORMAN,3224.0,
2/21/1986,14260.0,DOUGLAS,WY,PANNN,I,WY,,"DOUGLAS, WY",29FEB2024,FAILURE,na,,4103.0,14020.0,,170,T,1986,N,1,,FIRST WYOMING BANK-DOUGL,2538,2/21/1986,FDIC,PA,N,FIRST NATIONAL BANK AT DOUGLAS,,DOUGLAS,19405.0,
2/21/1986,21408.0,,,POBNA,I,OK,,"ELK CITY, OK",29FEB2024,FAILURE,na,,7862.0,22159.0,,171,T,1986,SM,1,,,6661,2/21/1986,FDIC,PO,SM,ELK CITY STATE BANK,,ELK CITY,23151.0,
5/8/1987,180527.0,MINNEAPOLIS,MN,,I,IA,,"MOUNT PLEASANT, IA",29FEB2024,FAILURE,na,,98990.0,192018.0,,172,T,1986,SL,3,,MIDWEST FS&LA OF MINNEAPOLI,7574,2/21/1986,FSLIC,IDT,SL,CAPITOL S&LA,MCP-C,MOUNT PLEASANT,29920.0,86-02-21
2/14/1986,18008.0,ANAMOSA,IA,PANNN,I,IA,,"TIPTON, IA",29FEB2024,FAILURE,na,,665.0,17896.0,,164,T,1986,N,1,,CITIZENS SAVINGS BANK,2535,2/14/1986,FDIC,PA,N,FIRST NATIONAL BANK OF TIPTON,,TIPTON,16740.0,
2/14/1986,577791.0,ST. PETERSBURG,FL,PASNN,I,FL,,"ST. PETERSBURG, FL",29FEB2024,FAILURE,na,,134893.0,591667.0,,165,T,1986,NM,1,,CHASE BANK OF FLORIDA NA,2536,2/14/1986,FDIC,PA,NM,PARK BANK OF FLORIDA,,ST. PETERSBURG,20859.0,
2/14/1986,9608.0,,,PONNN,I,TX,,"DALLAS, TX",29FEB2024,FAILURE,na,,3208.0,9911.0,,166,T,1986,N,1,,,5660,2/14/1986,FDIC,PO,N,"EXECUTIVE CENTER BANK, N.A.",,DALLAS,25162.0,
6/6/1988,958953.0,,,,I,CA,,"COSTA MESA, CA",29FEB2024,FAILURE,na,,743908.0,978635.0,,167,T,1986,SL,3,,,7576,2/14/1986,FSLIC,PO,SL,AMERICAN DIVERSIFIED SAVINGS BANK,MCP-B,COSTA MESA,32006.0,86-02-14
2/14/1986,70825.0,,,,,FL,,"JACKSONVILLE BEACH, FL",29FEB2024,FAILURE,na,,33410.0,65233.0,,168,,1986,SL,3,,,0,2/14/1986,FSLIC,IDT,SL,INTERCAPITAL S&LA,,JACKSONVILLE BEACH,32215.0,
2/26/1988,83873.0,LONG BEACH,CA,,I,CA,,"EXETER, CA",29FEB2024,FAILURE,na,,29755.0,81642.0,,163,T,1986,SL,3,,GUARDIAN S&LA,7566,2/12/1986,FSLIC,IDT,SL,MT. WHITNEY S&LA,MCP-B,EXETER,32058.0,86-02-12
2/7/1986,19384.0,ELK CREEK,NE,PABAN,I,NE,,"TECUMSEH, NE",29FEB2024,FAILURE,na,,4818.0,20173.0,,160,T,1986,SM,1,,STATE BANK OF ELK CREEK,2534,2/7/1986,FDIC,PA,SM,JOHNSON COUNTY BANK,,TECUMSEH,11484.0,
2/7/1986,99181.0,SAN FRANCISCO,CA,DPSNN,I,CA,,"PLACENTIA, CA",29FEB2024,FAILURE,na,,0.0,101081.0,,161,T,1986,NM,1,,BARCLAYS BANK OF CALIFOR,6657,2/7/1986,FDIC,IDT,NM,VALENCIA BANK,,PLACENTIA,20572.0,
8/15/1986,13559.0,OMAHA,NE,,,KS,,"KANSAS CITY, KS",29FEB2024,ASSISTANCE,na,,24.0,12728.0,,162,,1986,SL,3,,COMMERCIAL FS&LA,1692,2/7/1986,FSLIC,A/A,SL,CORONADO FS&LA,MCP-B,KANSAS CITY,31645.0,86-02-07
2/6/1986,49408.0,,,PONAA,I,IA,,"ALBIA, IA",29FEB2024,FAILURE,na,,13438.0,51966.0,,159,T,1986,N,1,,,5655,2/6/1986,FDIC,PO,N,THE PEOPLES NATIONAL BANK & TRUST,,ALBIA,4422.0,
1/31/1986,52223.0,LAS VEGAS,NV,,,NV,,"LAS VEGAS, NV",29FEB2024,ASSISTANCE,na,,3.0,52115.0,,157,,1986,SL,3,,GREAT WEST SAVINGS&LOAN ASS,1878,1/31/1986,FSLIC,A/A,SL,GREAT WEST S&LA,,LAS VEGAS,32149.0,
12/11/1987,220643.0,ST. LOUIS,MO,,I,MO,,"ST. LOUIS, MO",29FEB2024,FAILURE,na,,100781.0,242394.0,,156,T,1986,SL,3,,"UNITED POSTAL, SA",7562,1/30/1986,FSLIC,IDT,SL,BOHEMIAN S&LA,,ST. LOUIS,32273.0,86-01-30
1/24/1986,39601.0,SALT LAKE CITY,UT,PABNN,I,UT,,"SALT LAKE CITY, UT",29FEB2024,FAILURE,na,,10297.0,38492.0,,154,T,1986,SM,1,,CITIBANK UTAH,2531,1/24/1986,FDIC,PA,SM,UTAH FIRSTBANK,,SALT LAKE CITY,22715.0,
