Date_of_resolution,Quasi-bid_deposits,Postal_code,Cost_recent_date,Resolution_type,URL_link,Quasi-bid_assets,Identification,Year_of_failure,Charter_class,Fund,Financial_institution_number,Date_of_failure,Savings_ratio,Additional_resolution_info,Additional_charter_class_info,Bank_Name,City,Certification,State
1984-07-12,9374.0,IL,29FEB2024,FAILURE,na,9359.0,3994,1984,N,1,2399,1984-07-12,FDIC,PA,N,THE COFFEEN NATIONAL BANK,COFFEEN,3782.0,IL
1984-06-29,97121.0,TX,29FEB2024,FAILURE,na,106092.0,3993,1984,NM,1,2398,1984-06-29,FDIC,PA,NM,EAST TEXAS BK & TR CO.,LONGVIEW,16654.0,TX
1984-06-27,29811.0,TN,29FEB2024,FAILURE,na,32993.0,3992,1984,NM,1,6494,1984-06-27,FDIC,IDT,NM,AMERICAN BANK,SAINT JOSEPH,9175.0,TN
1984-06-21,19142.0,IA,29FEB2024,FAILURE,na,19900.0,3991,1984,N,1,2397,1984-06-21,FDIC,PA,N,THE FARMERS NAT BK OF AURELIA,AURELIA,4424.0,IA
1984-06-18,38328.0,MO,29FEB2024,FAILURE,na,41326.0,3990,1984,NM,1,6492,1984-06-18,FDIC,IDT,NM,REPUBLIC BK OF KANSAS CITY,KANSAS CITY,12213.0,MO
1984-06-15,30570.0,AR,29FEB2024,FAILURE,na,32030.0,3986,1984,NM,1,2396,1984-06-15,FDIC,PA,NM,THE CORNING BANK,CORNING,5631.0,AR
1984-06-15,2984.0,SD,29FEB2024,FAILURE,na,3231.0,3987,1984,NM,1,2394,1984-06-15,FDIC,PA,NM,FARMERS STATE BANK,LYONS,9009.0,SD
1984-06-15,24521.0,TN,29FEB2024,FAILURE,na,25155.0,3989,1984,SM,1,2395,1984-06-15,FDIC,PA,SM,THE LAWRENCE COUNTY BANK,LAWRENCEBURG,20188.0,TN
1984-06-08,5843.0,OR,29FEB2024,FAILURE,na,6314.0,3984,1984,NM,1,6488,1984-06-08,FDIC,PO,NM,STEWARDSHIP BANK OF OREGON,PORTLAND,23362.0,OR
1984-06-08,38790.0,GU,29FEB2024,ASSISTANCE,na,58431.0,3985,1984,SL,3,1655,1984-06-08,FSLIC,A/A,SL,AMERICAN S&LA,DEDEDO,31644.0,GU
1984-06-05,37588.0,AL,29FEB2024,FAILURE,na,39391.0,3983,1984,NM,1,2393,1984-06-05,FDIC,PA,NM,CHEROKEE COUNTY BANK,CENTRE,9054.0,AL
1984-06-01,41127.0,CA,29FEB2024,FAILURE,na,43892.0,3982,1984,NM,1,2392,1984-06-01,FDIC,PA,NM,GARDEN GROVE COMMUNITY BANK,GARDEN GROVE,22848.0,CA
1984-05-24,11494.0,MN,29FEB2024,FAILURE,na,12231.0,3981,1984,N,1,2391,1984-05-24,FDIC,PA,N,FIRST NAT BK OF PRIOR LAKE,PRIOR LAKE,24098.0,MN
1984-05-18,66396.0,LA,29FEB2024,FAILURE,na,71427.0,3976,1984,NM,1,2388,1984-05-18,FDIC,PA,NM,PLANTERS TRUST & SAVINGS BANK OF OPELOUSAS,OPELOUSAS,11791.0,LA
1984-05-18,29401.0,CA,29FEB2024,FAILURE,na,30992.0,3978,1984,NM,1,2389,1984-05-18,FDIC,PA,NM,BANK OF IRVINE,IRVINE,21410.0,CA
1984-05-18,5402.0,TN,29FEB2024,FAILURE,na,5272.0,3979,1984,NM,1,2387,1984-05-18,FDIC,PA,NM,BLEDSOE COUNTY BANK,PIKEVILLE,21891.0,TN
1984-05-18,13809.0,IL,29FEB2024,FAILURE,na,14077.0,3980,1984,N,1,2390,1984-05-18,FDIC,PA,N,WASHINGTON NAT BK OF CHICAGO,CHICAGO,22568.0,IL
1984-05-17,28590214.0,IL,29FEB2024,ASSISTANCE,na,39956956.0,3975,1984,N,1,2402,1984-05-17,FDIC,A/A,N,CONTINENTAL ILLINOIS NAT BK & TR,CHICAGO,3622.0,IL
1984-05-16,24245.0,TX,29FEB2024,ASSISTANCE,na,31463.0,3974,1984,SL,3,0,1984-05-16,FSLIC,A/A,SL,INVESTORS S&LA,HOUSTON,31636.0,TX
1984-05-11,182956.0,MS,29FEB2024,FAILURE,na,238037.0,3972,1984,NM,1,2386,1984-05-11,FDIC,PA,NM,THE MISSISSIPPI BANK,JACKSON,17036.0,MS
1984-05-11,104028.0,OK,29FEB2024,FAILURE,na,107237.0,3973,1984,NM,1,6479,1984-05-11,FDIC,IDT,NM,FIRST CONTINENTAL BANK & TRUST COMPANY OF,DEL CITY,18112.0,OK
1984-05-08,68381.0,CA,29FEB2024,FAILURE,na,76185.0,3971,1984,N,1,5478,1984-05-08,FDIC,IDT,N,THE NAT BK OF CARMEL,CARMEL-BY-THE-SEA,23358.0,CA
1984-05-04,21360.0,MN,29FEB2024,FAILURE,na,21991.0,3967,1984,N,1,2385,1984-05-04,FDIC,PA,N,THE FIRST NAT BK OF RUSHFORD,RUSHFORD,5239.0,MN
1984-05-04,23329.0,WY,29FEB2024,FAILURE,na,27373.0,3968,1984,N,1,2383,1984-05-04,FDIC,PA,N,WESTERN NATIONAL BK OF CASPER,CASPER,19091.0,WY
1984-05-04,6424.0,WY,29FEB2024,FAILURE,na,7240.0,3969,1984,SM,1,2384,1984-05-04,FDIC,PA,SM,STATE BANK OF MILLS,MILLS,22861.0,WY
1984-05-04,22169.0,TX,29FEB2024,FAILURE,na,23518.0,3970,1984,N,1,5476,1984-05-04,FDIC,IDT,N,FIRST NATIONAL BANK,SNYDER,23335.0,TX
1984-04-27,20643.0,TN,29FEB2024,FAILURE,na,21099.0,3964,1984,NM,1,2382,1984-04-27,FDIC,PA,NM,CITIZENS BK OF MONROE COUNTY,TELICO PLAINS,1472.0,TN
1984-04-27,189986.0,CA,29FEB2024,FAILURE,na,198210.0,3965,1984,NM,1,6473,1984-04-27,FDIC,PO,NM,WEST COAST BANK,LOS ANGELES,22744.0,CA
1984-04-26,36913.0,IL,29FEB2024,FAILURE,na,38145.0,3963,1984,NM,1,6471,1984-04-26,FDIC,IDT,NM,UNITED OF AMERICA BANK,CHICAGO,18527.0,IL
1984-04-19,65542.0,IN,29FEB2024,FAILURE,na,67778.0,3961,1984,N,1,2381,1984-04-19,FDIC,PA,N,THE SHELBY NAT BK OF SHELBYVILLE,SHELBYVILLE,4380.0,IN
1984-04-19,21509.0,KY,29FEB2024,FAILURE,na,22773.0,3962,1984,NM,1,6469,1984-04-19,FDIC,IDT,NM,GAMALIEL BANK,GAMALIEL,9312.0,KY
1984-04-13,49854.0,TX,29FEB2024,FAILURE,na,51404.0,3960,1984,N,1,5468,1984-04-13,FDIC,IDT,N,SECURITY NATIONAL BK OF LUBBOCK,LUBBOCK,18961.0,TX
1984-04-06,21289.0,TN,29FEB2024,FAILURE,na,22457.0,3958,1984,NM,1,2379,1984-04-06,FDIC,PA,NM,FIRST SECURITY BANK,ERWIN,20227.0,TN
1984-04-06,14880.0,TN,29FEB2024,FAILURE,na,15393.0,3959,1984,NM,1,2380,1984-04-06,FDIC,PA,NM,WATAUGA VALLEY BANK,ELIZABETHTON,22210.0,TN
1984-04-03,15631.0,MS,29FEB2024,FAILURE,na,9444.0,3957,1984,SL,3,0,1984-04-03,FSLIC,IDT,SL,AMERICAN S&LA,BILOXI,31836.0,MS
1984-04-02,210581.0,ND,29FEB2024,ASSISTANCE,na,245988.0,3956,1984,SL,3,1654,1984-04-02,FSLIC,A/A,SL,FIRST FS AND LA OF GRAND FORKS AND MINOT,MINOT,29184.0,ND
1984-04-01,65919.0,IA,29FEB2024,ASSISTANCE,na,65195.0,3954,1984,SL,3,0,1984-04-01,FSLIC,A/A,SL,SCANDIA S&LA,DES MOINES,30911.0,IA
1984-03-16,48364.0,TX,29FEB2024,FAILURE,na,51131.0,3952,1984,N,1,5464,1984-03-16,FDIC,IDT,N,SEMINOLE STATE NATIONAL BANK,SEMINOLE,15783.0,TX
